product_id,reordered_0,reordered_1,frequency,ordered_first,ordered_last,clusters_5,clusters_8,aisle_id,department_id,department,aisle
1661,256,256.0,512.0,27.0,29.0,2,1,99,15,canned goods,canned fruit applesauce
1662,7,1.0,8.0,0.0,2.0,1,6,101,17,household,air fresheners candles
1663,33,37.0,70.0,5.0,1.0,0,2,79,1,frozen,frozen pizza
1664,27,34.0,61.0,11.0,1.0,0,2,45,19,snacks,candy chocolate
1665,99,53.0,152.0,7.0,6.0,0,1,69,15,canned goods,soup broth bouillon
1666,3,1.0,4.0,0.0,1.0,1,6,97,13,pantry,baking supplies decor
1667,16,6.0,22.0,0.0,4.0,1,6,22,11,personal care,hair care
1668,49,10.0,59.0,2.0,2.0,0,2,109,11,personal care,skin care
1669,17,16.0,33.0,5.0,1.0,0,2,107,19,snacks,chips pretzels
1670,39,81.0,120.0,4.0,4.0,0,1,40,8,pets,dog food care
1671,41,40.0,81.0,9.0,6.0,0,2,111,17,household,plates bowls cups flatware
1672,14,2.0,16.0,6.0,1.0,0,2,32,4,produce,packaged produce
1673,15,61.0,76.0,2.0,0.0,3,5,94,7,beverages,tea
1674,108,178.0,286.0,23.0,14.0,2,1,37,1,frozen,ice cream ice
1675,14,9.0,23.0,1.0,2.0,0,2,47,11,personal care,vitamins supplements
1676,6,7.0,13.0,3.0,1.0,0,2,92,18,babies,baby food formula
1677,10,1.0,11.0,0.0,0.0,1,0,22,11,personal care,hair care
1678,48,11.0,59.0,5.0,3.0,0,2,25,11,personal care,soap
1679,10,11.0,21.0,3.0,3.0,0,2,79,1,frozen,frozen pizza
1680,35,24.0,59.0,3.0,4.0,0,2,22,11,personal care,hair care
1681,12,17.0,29.0,1.0,0.0,3,5,81,15,canned goods,canned jarred vegetables
1682,67,45.0,112.0,13.0,4.0,0,1,6,2,other,other
1683,16,6.0,22.0,3.0,1.0,0,2,47,11,personal care,vitamins supplements
1684,7,1.0,8.0,1.0,0.0,3,5,4,9,dry goods pasta,instant foods
1685,290,383.0,673.0,61.0,24.0,2,1,54,17,household,paper goods
1686,37,16.0,53.0,2.0,1.0,0,2,129,1,frozen,frozen appetizers sides
1687,12,1.0,13.0,0.0,0.0,1,0,104,13,pantry,spices seasonings
1688,362,777.0,1139.0,67.0,39.0,2,4,107,19,snacks,chips pretzels
1689,816,1639.0,2455.0,173.0,111.0,2,4,112,3,bakery,bread
1690,12,13.0,25.0,3.0,2.0,0,2,28,5,alcohol,red wines
1691,41,75.0,116.0,4.0,4.0,0,1,40,8,pets,dog food care
1692,83,161.0,244.0,13.0,10.0,0,1,45,19,snacks,candy chocolate
1693,152,101.0,253.0,13.0,9.0,2,1,75,17,household,laundry
1694,195,230.0,425.0,30.0,7.0,2,1,61,19,snacks,cookies cakes
1695,2017,4169.0,6186.0,319.0,256.0,2,4,26,7,beverages,coffee
1696,16,59.0,75.0,3.0,4.0,0,2,93,3,bakery,breakfast bakery
1697,14,9.0,23.0,2.0,0.0,3,5,75,17,household,laundry
1698,8,0.0,8.0,0.0,1.0,4,3,67,20,deli,fresh dips tapenades
1699,4,5.0,9.0,0.0,0.0,1,0,28,5,alcohol,red wines
1700,3471,4687.0,8158.0,593.0,370.0,2,4,23,19,snacks,popcorn jerky
1701,30,7.0,37.0,5.0,3.0,0,2,2,16,dairy eggs,specialty cheeses
1702,372,505.0,877.0,55.0,29.0,2,4,91,16,dairy eggs,soy lactosefree
1703,30,2.0,32.0,2.0,0.0,3,5,66,6,international,asian foods
1704,77,37.0,114.0,7.0,7.0,0,1,29,13,pantry,honeys syrups nectars
1705,25,9.0,34.0,1.0,2.0,0,2,50,19,snacks,fruit vegetable snacks
1706,115,11.0,126.0,15.0,4.0,0,1,72,13,pantry,condiments
1707,5,0.0,5.0,0.0,1.0,4,3,20,11,personal care,oral hygiene
1708,18,2.0,20.0,3.0,1.0,0,2,114,17,household,cleaning products
1709,236,201.0,437.0,33.0,19.0,2,1,56,18,babies,diapers wipes
1710,484,1309.0,1793.0,61.0,81.0,2,4,31,7,beverages,refrigerated
1711,176,86.0,262.0,21.0,6.0,2,1,38,1,frozen,frozen meals
1712,727,1040.0,1767.0,100.0,59.0,2,4,3,19,snacks,energy granola bars
1713,262,238.0,500.0,18.0,19.0,2,1,42,1,frozen,frozen vegan vegetarian
1714,64,11.0,75.0,6.0,5.0,0,2,132,11,personal care,beauty
1715,5,8.0,13.0,1.0,0.0,3,5,100,21,missing,missing
1716,95,79.0,174.0,12.0,7.0,0,1,56,18,babies,diapers wipes
1717,8,0.0,8.0,1.0,0.0,4,7,28,5,alcohol,red wines
1718,5,0.0,5.0,0.0,0.0,4,3,100,21,missing,missing
1719,345,12.0,357.0,36.0,17.0,2,1,104,13,pantry,spices seasonings
1720,5,0.0,5.0,0.0,0.0,4,3,25,11,personal care,soap
1721,10,6.0,16.0,0.0,2.0,1,6,88,13,pantry,spreads
1722,30,24.0,54.0,3.0,1.0,0,2,25,11,personal care,soap
1723,89,324.0,413.0,18.0,10.0,2,1,120,16,dairy eggs,yogurt
1724,20,7.0,27.0,0.0,6.0,1,6,6,2,other,other
1725,125,80.0,205.0,13.0,9.0,0,1,5,13,pantry,marinades meat preparation
1726,203,94.0,297.0,28.0,15.0,2,1,20,11,personal care,oral hygiene
1727,69,72.0,141.0,15.0,5.0,0,1,41,8,pets,cat food care
1728,171,160.0,331.0,22.0,10.0,2,1,121,14,breakfast,cereal
1729,413,1441.0,1854.0,118.0,92.0,2,4,84,16,dairy eggs,milk
1730,9,0.0,9.0,0.0,0.0,4,3,105,13,pantry,doughs gelatins bake mixes
1731,70,9.0,79.0,6.0,2.0,0,2,50,19,snacks,fruit vegetable snacks
1732,17,20.0,37.0,1.0,4.0,0,2,92,18,babies,baby food formula
1733,5,1.0,6.0,0.0,0.0,1,0,30,6,international,latino foods
1734,15,6.0,21.0,2.0,2.0,0,2,81,15,canned goods,canned jarred vegetables
1735,10,4.0,14.0,3.0,0.0,3,5,129,1,frozen,frozen appetizers sides
1736,47,21.0,68.0,7.0,4.0,0,2,6,2,other,other
1737,61,37.0,98.0,14.0,1.0,0,1,129,1,frozen,frozen appetizers sides
1738,23,1.0,24.0,0.0,1.0,1,6,102,18,babies,baby bath body care
1739,13,2.0,15.0,1.0,0.0,3,5,83,4,produce,fresh vegetables
1740,27,24.0,51.0,4.0,1.0,0,2,101,17,household,air fresheners candles
1741,28,12.0,40.0,3.0,0.0,3,5,127,11,personal care,body lotions soap
1742,6,5.0,11.0,0.0,1.0,1,6,100,21,missing,missing
1743,56,136.0,192.0,17.0,7.0,0,1,41,8,pets,cat food care
1744,290,958.0,1248.0,64.0,28.0,2,4,3,19,snacks,energy granola bars
1745,21,5.0,26.0,3.0,3.0,0,2,5,13,pantry,marinades meat preparation
1746,4,0.0,4.0,0.0,0.0,4,3,111,17,household,plates bowls cups flatware
1747,591,909.0,1500.0,78.0,52.0,2,4,23,19,snacks,popcorn jerky
1748,27,3.0,30.0,4.0,1.0,0,2,92,18,babies,baby food formula
1749,586,904.0,1490.0,73.0,66.0,2,4,92,18,babies,baby food formula
1750,10,0.0,10.0,0.0,0.0,4,3,53,16,dairy eggs,cream
1751,161,115.0,276.0,9.0,15.0,2,1,113,1,frozen,frozen juice
1752,1509,1003.0,2512.0,200.0,89.0,2,4,37,1,frozen,ice cream ice
1753,6,0.0,6.0,1.0,0.0,4,7,20,11,personal care,oral hygiene
1754,17,0.0,17.0,0.0,0.0,4,3,47,11,personal care,vitamins supplements
1755,39,43.0,82.0,11.0,7.0,0,2,26,7,beverages,coffee
1756,73,20.0,93.0,5.0,3.0,0,1,43,3,bakery,buns rolls
1757,1151,724.0,1875.0,134.0,85.0,2,4,69,15,canned goods,soup broth bouillon
1758,10,11.0,21.0,1.0,1.0,0,2,29,13,pantry,honeys syrups nectars
1759,4,0.0,4.0,0.0,0.0,4,3,94,7,beverages,tea
1760,41,25.0,66.0,5.0,5.0,0,2,112,3,bakery,bread
1761,6,2.0,8.0,0.0,0.0,1,0,62,5,alcohol,white wines
1762,51,23.0,74.0,6.0,7.0,0,2,4,9,dry goods pasta,instant foods
1763,85,104.0,189.0,15.0,14.0,0,1,107,19,snacks,chips pretzels
1764,4,1.0,5.0,1.0,0.0,3,5,127,11,personal care,body lotions soap
1765,6,2.0,8.0,0.0,0.0,1,0,69,15,canned goods,soup broth bouillon
1766,67,31.0,98.0,8.0,10.0,0,1,70,11,personal care,digestion
1767,63,58.0,121.0,16.0,3.0,0,1,94,7,beverages,tea
1768,17,0.0,17.0,2.0,1.0,4,7,51,13,pantry,preserved dips spreads
1769,4,0.0,4.0,0.0,0.0,4,3,19,13,pantry,oils vinegars
1770,10,6.0,16.0,1.0,0.0,3,5,45,19,snacks,candy chocolate
1771,13,18.0,31.0,1.0,0.0,3,5,8,3,bakery,bakery desserts
1772,19,14.0,33.0,1.0,2.0,0,2,80,11,personal care,deodorants
1773,8,6.0,14.0,1.0,2.0,0,2,131,9,dry goods pasta,dry pasta
1774,712,736.0,1448.0,102.0,60.0,2,4,37,1,frozen,ice cream ice
1775,233,318.0,551.0,46.0,24.0,2,1,53,16,dairy eggs,cream
1776,116,88.0,204.0,18.0,10.0,0,1,79,1,frozen,frozen pizza
1777,15,13.0,28.0,5.0,1.0,0,2,38,1,frozen,frozen meals
1778,17,13.0,30.0,1.0,1.0,0,2,56,18,babies,diapers wipes
1779,18,4.0,22.0,2.0,1.0,0,2,88,13,pantry,spreads
1780,14,27.0,41.0,3.0,2.0,0,2,126,11,personal care,feminine care
1781,4,2.0,6.0,0.0,0.0,1,0,22,11,personal care,hair care
1782,220,298.0,518.0,33.0,14.0,2,1,45,19,snacks,candy chocolate
1783,471,569.0,1040.0,74.0,38.0,2,4,57,14,breakfast,granola
1784,11,7.0,18.0,0.0,1.0,1,6,117,19,snacks,nuts seeds dried fruit
1785,15,2.0,17.0,3.0,0.0,3,5,88,13,pantry,spreads
1786,16,10.0,26.0,3.0,0.0,3,5,26,7,beverages,coffee
1787,1279,526.0,1805.0,98.0,56.0,2,4,66,6,international,asian foods
1788,92,48.0,140.0,21.0,7.0,0,1,88,13,pantry,spreads
1789,5,1.0,6.0,0.0,1.0,1,6,73,11,personal care,facial care
1790,9,1.0,10.0,0.0,1.0,1,6,45,19,snacks,candy chocolate
1791,3,0.0,3.0,0.0,0.0,4,3,30,6,international,latino foods
1792,17,2.0,19.0,0.0,3.0,1,6,21,16,dairy eggs,packaged cheese
1793,17,34.0,51.0,5.0,1.0,0,2,77,7,beverages,soft drinks
1794,54,41.0,95.0,7.0,0.0,3,5,91,16,dairy eggs,soy lactosefree
1795,10,0.0,10.0,0.0,0.0,4,3,67,20,deli,fresh dips tapenades
1796,15,2.0,17.0,1.0,1.0,0,2,93,3,bakery,breakfast bakery
1797,9,2.0,11.0,0.0,1.0,1,6,127,11,personal care,body lotions soap
1798,12,21.0,33.0,1.0,3.0,0,2,100,21,missing,missing
1799,22,16.0,38.0,1.0,3.0,0,2,37,1,frozen,ice cream ice
1800,8,3.0,11.0,2.0,0.0,3,5,92,18,babies,baby food formula
1801,98,82.0,180.0,17.0,6.0,0,1,3,19,snacks,energy granola bars
1802,7,1.0,8.0,1.0,0.0,3,5,47,11,personal care,vitamins supplements
1803,41,30.0,71.0,6.0,6.0,0,2,107,19,snacks,chips pretzels
1804,656,1200.0,1856.0,123.0,51.0,2,4,107,19,snacks,chips pretzels
1805,4,3.0,7.0,2.0,0.0,3,5,98,7,beverages,juice nectars
1806,12,6.0,18.0,3.0,3.0,0,2,90,7,beverages,cocoa drink mixes
1807,107,4.0,111.0,11.0,6.0,0,1,104,13,pantry,spices seasonings
1808,162,121.0,283.0,28.0,8.0,2,1,134,5,alcohol,specialty wines champagnes
1809,9,8.0,17.0,2.0,0.0,3,5,69,15,canned goods,soup broth bouillon
1810,17,13.0,30.0,1.0,0.0,3,5,81,15,canned goods,canned jarred vegetables
1811,255,486.0,741.0,55.0,23.0,2,1,112,3,bakery,bread
1812,7,8.0,15.0,0.0,0.0,1,0,78,19,snacks,crackers
1813,11,8.0,19.0,0.0,0.0,1,0,91,16,dairy eggs,soy lactosefree
1814,13,44.0,57.0,1.0,2.0,0,2,94,7,beverages,tea
1815,6,3.0,9.0,0.0,0.0,1,0,21,16,dairy eggs,packaged cheese
1816,16,23.0,39.0,1.0,1.0,0,2,77,7,beverages,soft drinks
1817,69,51.0,120.0,6.0,7.0,0,1,34,1,frozen,frozen meat seafood
1818,341,399.0,740.0,46.0,41.0,2,4,88,13,pantry,spreads
1819,1279,1238.0,2517.0,133.0,93.0,2,4,88,13,pantry,spreads
1820,94,60.0,154.0,11.0,8.0,0,1,131,9,dry goods pasta,dry pasta
1821,23,16.0,39.0,0.0,6.0,1,6,22,11,personal care,hair care
1822,105,169.0,274.0,26.0,9.0,2,1,37,1,frozen,ice cream ice
1823,170,233.0,403.0,29.0,25.0,2,1,45,19,snacks,candy chocolate
1824,607,907.0,1514.0,113.0,59.0,2,4,37,1,frozen,ice cream ice
1825,89,159.0,248.0,10.0,11.0,0,1,26,7,beverages,coffee
1826,351,653.0,1004.0,55.0,29.0,2,4,108,16,dairy eggs,other creams cheeses
1827,53,25.0,78.0,9.0,4.0,0,2,81,15,canned goods,canned jarred vegetables
1828,50,42.0,92.0,5.0,5.0,0,2,66,6,international,asian foods
1829,9,1.0,10.0,0.0,0.0,1,0,45,19,snacks,candy chocolate
1830,676,52.0,728.0,32.0,30.0,2,4,17,13,pantry,baking ingredients
1831,1012,1998.0,3010.0,205.0,132.0,2,4,115,7,beverages,water seltzer sparkling water
1832,4,1.0,5.0,1.0,0.0,3,5,22,11,personal care,hair care
1833,40,32.0,72.0,3.0,2.0,0,2,6,2,other,other
1834,64,49.0,113.0,12.0,4.0,0,1,9,9,dry goods pasta,pasta sauce
1835,184,441.0,625.0,49.0,24.0,2,1,77,7,beverages,soft drinks
1836,15,7.0,22.0,2.0,1.0,0,2,116,1,frozen,frozen produce
1837,16,9.0,25.0,2.0,1.0,0,2,31,7,beverages,refrigerated
1838,53,40.0,93.0,6.0,3.0,0,2,131,9,dry goods pasta,dry pasta
1839,14,1.0,15.0,2.0,3.0,0,2,73,11,personal care,facial care
1840,5,0.0,5.0,0.0,0.0,4,3,82,18,babies,baby accessories
1841,216,91.0,307.0,15.0,15.0,2,1,17,13,pantry,baking ingredients
1842,13,0.0,13.0,0.0,0.0,4,3,75,17,household,laundry
1843,43,51.0,94.0,7.0,6.0,0,2,9,9,dry goods pasta,pasta sauce
1844,20,3.0,23.0,3.0,3.0,0,2,120,16,dairy eggs,yogurt
1845,186,65.0,251.0,22.0,9.0,2,1,88,13,pantry,spreads
1846,193,318.0,511.0,27.0,12.0,2,1,45,19,snacks,candy chocolate
1847,6,5.0,11.0,0.0,0.0,1,0,97,13,pantry,baking supplies decor
1848,154,468.0,622.0,38.0,22.0,2,1,120,16,dairy eggs,yogurt
1849,45,12.0,57.0,4.0,5.0,0,2,22,11,personal care,hair care
1850,16,19.0,35.0,3.0,0.0,3,5,38,1,frozen,frozen meals
1851,22,34.0,56.0,3.0,0.0,3,5,21,16,dairy eggs,packaged cheese
1852,34,59.0,93.0,6.0,5.0,0,2,21,16,dairy eggs,packaged cheese
1853,124,28.0,152.0,10.0,8.0,0,1,75,17,household,laundry
1854,46,25.0,71.0,5.0,2.0,0,2,99,15,canned goods,canned fruit applesauce
1855,56,9.0,65.0,3.0,1.0,0,2,118,11,personal care,first aid
1856,4,0.0,4.0,1.0,0.0,4,7,82,18,babies,baby accessories
1857,6,1.0,7.0,1.0,0.0,3,5,124,5,alcohol,spirits
1858,43,25.0,68.0,3.0,3.0,0,2,114,17,household,cleaning products
1859,3,0.0,3.0,1.0,0.0,4,7,100,21,missing,missing
1860,51,10.0,61.0,4.0,1.0,0,2,80,11,personal care,deodorants
1861,25,15.0,40.0,3.0,1.0,0,2,61,19,snacks,cookies cakes
1862,412,567.0,979.0,59.0,42.0,2,4,95,15,canned goods,canned meat seafood
1863,13,4.0,17.0,1.0,1.0,0,2,94,7,beverages,tea
1864,25,16.0,41.0,3.0,2.0,0,2,61,19,snacks,cookies cakes
1865,19,1.0,20.0,2.0,0.0,3,5,61,19,snacks,cookies cakes
1866,32,6.0,38.0,1.0,2.0,0,2,109,11,personal care,skin care
1867,6,0.0,6.0,0.0,0.0,4,3,87,17,household,more household
1868,146,179.0,325.0,22.0,9.0,2,1,59,15,canned goods,canned meals beans
1869,19,15.0,34.0,0.0,2.0,1,6,75,17,household,laundry
1870,180,153.0,333.0,21.0,20.0,2,1,34,1,frozen,frozen meat seafood
1871,271,204.0,475.0,35.0,14.0,2,1,129,1,frozen,frozen appetizers sides
1872,14,0.0,14.0,0.0,2.0,4,3,45,19,snacks,candy chocolate
1873,70,95.0,165.0,18.0,7.0,0,1,31,7,beverages,refrigerated
1874,31,14.0,45.0,3.0,3.0,0,2,80,11,personal care,deodorants
1875,701,1082.0,1783.0,104.0,77.0,2,4,88,13,pantry,spreads
1876,10,4.0,14.0,3.0,0.0,3,5,104,13,pantry,spices seasonings
1877,60,107.0,167.0,12.0,7.0,0,1,98,7,beverages,juice nectars
1878,60,67.0,127.0,8.0,3.0,0,1,88,13,pantry,spreads
1879,275,524.0,799.0,49.0,27.0,2,4,128,3,bakery,tortillas flat bread
1880,33,71.0,104.0,5.0,5.0,0,2,107,19,snacks,chips pretzels
1881,41,26.0,67.0,7.0,2.0,0,2,79,1,frozen,frozen pizza
1882,55,8.0,63.0,1.0,7.0,0,2,25,11,personal care,soap
1883,451,543.0,994.0,43.0,35.0,2,4,99,15,canned goods,canned fruit applesauce
1884,77,36.0,113.0,10.0,2.0,0,1,11,11,personal care,cold flu allergy
1885,7,12.0,19.0,0.0,1.0,1,6,85,17,household,food storage
1886,21,4.0,25.0,0.0,1.0,1,6,11,11,personal care,cold flu allergy
1887,51,24.0,75.0,8.0,3.0,0,2,81,15,canned goods,canned jarred vegetables
1888,87,56.0,143.0,11.0,8.0,0,1,50,19,snacks,fruit vegetable snacks
1889,6,5.0,11.0,1.0,1.0,0,2,69,15,canned goods,soup broth bouillon
1890,1417,3523.0,4940.0,286.0,201.0,2,4,86,16,dairy eggs,eggs
1891,1080,1228.0,2308.0,165.0,78.0,2,4,26,7,beverages,coffee
1892,15,0.0,15.0,1.0,2.0,4,7,6,2,other,other
1893,5,1.0,6.0,0.0,0.0,1,0,47,11,personal care,vitamins supplements
1894,16,15.0,31.0,2.0,0.0,3,5,61,19,snacks,cookies cakes
1895,33,9.0,42.0,4.0,2.0,0,2,114,17,household,cleaning products
1896,872,1654.0,2526.0,110.0,91.0,2,4,98,7,beverages,juice nectars
1897,215,108.0,323.0,27.0,13.0,2,1,83,4,produce,fresh vegetables
1898,52,57.0,109.0,9.0,5.0,0,1,94,7,beverages,tea
1899,7,2.0,9.0,2.0,2.0,0,2,83,4,produce,fresh vegetables
1900,26,6.0,32.0,3.0,1.0,0,2,127,11,personal care,body lotions soap
1901,3,1.0,4.0,0.0,0.0,1,0,17,13,pantry,baking ingredients
1902,292,156.0,448.0,39.0,24.0,2,1,37,1,frozen,ice cream ice
1903,6,8.0,14.0,0.0,0.0,1,0,69,15,canned goods,soup broth bouillon
1904,18,8.0,26.0,2.0,0.0,3,5,79,1,frozen,frozen pizza
1905,445,66.0,511.0,50.0,25.0,2,1,72,13,pantry,condiments
1906,52,31.0,83.0,2.0,3.0,0,2,20,11,personal care,oral hygiene
1907,439,607.0,1046.0,39.0,33.0,2,4,92,18,babies,baby food formula
1908,1,0.0,1.0,0.0,0.0,4,3,120,16,dairy eggs,yogurt
1909,157,206.0,363.0,20.0,11.0,2,1,131,9,dry goods pasta,dry pasta
1910,10,0.0,10.0,0.0,0.0,4,3,22,11,personal care,hair care
1911,86,56.0,142.0,13.0,4.0,0,1,105,13,pantry,doughs gelatins bake mixes
1912,8,0.0,8.0,1.0,0.0,4,7,105,13,pantry,doughs gelatins bake mixes
1913,20,8.0,28.0,1.0,1.0,0,2,131,9,dry goods pasta,dry pasta
1914,57,29.0,86.0,2.0,8.0,0,2,72,13,pantry,condiments
1915,42,76.0,118.0,12.0,4.0,0,1,120,16,dairy eggs,yogurt
1916,27,91.0,118.0,4.0,4.0,0,2,28,5,alcohol,red wines
1917,6,5.0,11.0,0.0,1.0,1,6,45,19,snacks,candy chocolate
1918,23,61.0,84.0,4.0,3.0,0,2,26,7,beverages,coffee
1919,124,166.0,290.0,19.0,9.0,2,1,77,7,beverages,soft drinks
1920,20,13.0,33.0,1.0,2.0,0,2,129,1,frozen,frozen appetizers sides
1921,5,5.0,10.0,1.0,0.0,3,5,131,9,dry goods pasta,dry pasta
1922,16,6.0,22.0,3.0,0.0,3,5,67,20,deli,fresh dips tapenades
1923,32,30.0,62.0,2.0,2.0,0,2,116,1,frozen,frozen produce
1924,191,135.0,326.0,19.0,14.0,2,1,63,9,dry goods pasta,grains rice dried goods
1925,300,285.0,585.0,56.0,24.0,2,1,42,1,frozen,frozen vegan vegetarian
1926,48,27.0,75.0,3.0,3.0,0,2,87,17,household,more household
1927,5,3.0,8.0,1.0,0.0,3,5,94,7,beverages,tea
1928,50,27.0,77.0,4.0,2.0,0,2,51,13,pantry,preserved dips spreads
1929,139,80.0,219.0,22.0,5.0,0,1,123,4,produce,packaged vegetables fruits
1930,117,187.0,304.0,20.0,15.0,2,1,107,19,snacks,chips pretzels
1931,90,3.0,93.0,12.0,3.0,0,1,97,13,pantry,baking supplies decor
1932,108,143.0,251.0,22.0,9.0,2,1,106,12,meat seafood,hot dogs bacon sausage
1933,16,0.0,16.0,0.0,0.0,4,3,114,17,household,cleaning products
1934,313,206.0,519.0,50.0,21.0,2,1,21,16,dairy eggs,packaged cheese
1935,1095,1410.0,2505.0,128.0,109.0,2,4,61,19,snacks,cookies cakes
1936,28,131.0,159.0,7.0,1.0,0,2,77,7,beverages,soft drinks
1937,46,71.0,117.0,6.0,5.0,0,1,8,3,bakery,bakery desserts
1938,988,504.0,1492.0,104.0,38.0,2,4,122,12,meat seafood,meat counter
1939,1207,722.0,1929.0,122.0,78.0,2,4,74,17,household,dish detergents
1940,5498,18677.0,24175.0,1427.0,931.0,2,4,84,16,dairy eggs,milk
1941,26,30.0,56.0,4.0,2.0,0,2,107,19,snacks,chips pretzels
1942,1234,163.0,1397.0,91.0,75.0,2,4,19,13,pantry,oils vinegars
1943,57,134.0,191.0,12.0,4.0,0,1,31,7,beverages,refrigerated
1944,31,20.0,51.0,3.0,3.0,0,2,106,12,meat seafood,hot dogs bacon sausage
1945,5,0.0,5.0,0.0,0.0,4,3,72,13,pantry,condiments
1946,62,9.0,71.0,11.0,3.0,0,2,26,7,beverages,coffee
1947,703,745.0,1448.0,58.0,92.0,2,4,87,17,household,more household
1948,15,14.0,29.0,0.0,2.0,1,6,98,7,beverages,juice nectars
1949,11,7.0,18.0,1.0,0.0,3,5,21,16,dairy eggs,packaged cheese
1950,162,149.0,311.0,26.0,14.0,2,1,88,13,pantry,spreads
1951,15,24.0,39.0,1.0,1.0,0,2,13,20,deli,prepared meals
1952,114,113.0,227.0,9.0,15.0,0,1,94,7,beverages,tea
1953,23,12.0,35.0,3.0,0.0,3,5,89,13,pantry,salad dressing toppings
1954,13,8.0,21.0,1.0,1.0,0,2,2,16,dairy eggs,specialty cheeses
1955,59,24.0,83.0,4.0,2.0,0,2,111,17,household,plates bowls cups flatware
1956,51,14.0,65.0,8.0,3.0,0,2,83,4,produce,fresh vegetables
1957,1045,600.0,1645.0,141.0,102.0,2,4,75,17,household,laundry
1958,192,87.0,279.0,11.0,15.0,2,1,72,13,pantry,condiments
1959,20,13.0,33.0,2.0,0.0,3,5,40,8,pets,dog food care
1960,24,17.0,41.0,5.0,3.0,0,2,120,16,dairy eggs,yogurt
1961,16,12.0,28.0,0.0,5.0,1,6,100,21,missing,missing
1962,56,169.0,225.0,10.0,14.0,0,1,91,16,dairy eggs,soy lactosefree
1963,102,44.0,146.0,6.0,4.0,0,1,94,7,beverages,tea
1964,86,46.0,132.0,10.0,11.0,0,1,114,17,household,cleaning products
1965,30,57.0,87.0,0.0,2.0,1,6,78,19,snacks,crackers
1966,57,6.0,63.0,6.0,4.0,0,2,47,11,personal care,vitamins supplements
1967,11,2.0,13.0,1.0,0.0,3,5,22,11,personal care,hair care
1968,9,14.0,23.0,1.0,1.0,0,2,126,11,personal care,feminine care
1969,412,302.0,714.0,47.0,45.0,2,4,108,16,dairy eggs,other creams cheeses
1970,372,260.0,632.0,33.0,44.0,2,1,38,1,frozen,frozen meals
1971,5,9.0,14.0,0.0,1.0,1,6,115,7,beverages,water seltzer sparkling water
1972,30,5.0,35.0,3.0,2.0,0,2,21,16,dairy eggs,packaged cheese
1973,76,32.0,108.0,7.0,6.0,0,1,45,19,snacks,candy chocolate
1974,66,9.0,75.0,2.0,1.0,0,2,104,13,pantry,spices seasonings
1975,39,22.0,61.0,3.0,6.0,0,2,127,11,personal care,body lotions soap
1976,44,2.0,46.0,2.0,1.0,0,2,25,11,personal care,soap
1977,6,10.0,16.0,0.0,2.0,1,6,3,19,snacks,energy granola bars
1978,15,17.0,32.0,1.0,2.0,0,2,41,8,pets,cat food care
1979,1215,665.0,1880.0,112.0,71.0,2,4,66,6,international,asian foods
1980,33,18.0,51.0,0.0,4.0,1,6,73,11,personal care,facial care
1981,419,173.0,592.0,40.0,16.0,2,1,81,15,canned goods,canned jarred vegetables
1982,50,18.0,68.0,5.0,3.0,0,2,130,14,breakfast,hot cereal pancake mixes
1983,5,0.0,5.0,4.0,0.0,4,7,98,7,beverages,juice nectars
1984,80,56.0,136.0,10.0,8.0,0,1,98,7,beverages,juice nectars
1985,10,1.0,11.0,1.0,0.0,3,5,97,13,pantry,baking supplies decor
1986,76,42.0,118.0,16.0,6.0,0,1,116,1,frozen,frozen produce
1987,46,42.0,88.0,9.0,0.0,3,5,31,7,beverages,refrigerated
1988,25,33.0,58.0,1.0,8.0,0,2,115,7,beverages,water seltzer sparkling water
1989,93,42.0,135.0,13.0,12.0,0,1,45,19,snacks,candy chocolate
1990,11,5.0,16.0,0.0,0.0,1,0,45,19,snacks,candy chocolate
1991,73,134.0,207.0,8.0,13.0,0,1,98,7,beverages,juice nectars
1992,13,7.0,20.0,1.0,3.0,0,2,106,12,meat seafood,hot dogs bacon sausage
1993,240,182.0,422.0,20.0,17.0,2,1,8,3,bakery,bakery desserts
1994,1289,872.0,2161.0,138.0,83.0,2,4,131,9,dry goods pasta,dry pasta
1995,62,10.0,72.0,4.0,6.0,0,2,114,17,household,cleaning products
1996,4,3.0,7.0,0.0,0.0,1,0,77,7,beverages,soft drinks
1997,21,10.0,31.0,1.0,3.0,0,2,25,11,personal care,soap
1998,134,240.0,374.0,19.0,17.0,2,1,115,7,beverages,water seltzer sparkling water
1999,6220,5527.0,11747.0,808.0,450.0,2,4,69,15,canned goods,soup broth bouillon
2000,7,5.0,12.0,0.0,1.0,1,6,95,15,canned goods,canned meat seafood
2001,8,7.0,15.0,1.0,1.0,0,2,131,9,dry goods pasta,dry pasta
2002,1352,1596.0,2948.0,222.0,116.0,2,4,42,1,frozen,frozen vegan vegetarian
2003,4,0.0,4.0,1.0,0.0,4,7,133,11,personal care,muscles joints pain relief
2004,81,55.0,136.0,7.0,5.0,0,1,47,11,personal care,vitamins supplements
2005,240,180.0,420.0,32.0,22.0,2,1,35,12,meat seafood,poultry counter
2006,10,3.0,13.0,0.0,3.0,1,6,55,11,personal care,shave needs
2007,102,58.0,160.0,7.0,5.0,0,1,25,11,personal care,soap
2008,11,12.0,23.0,3.0,0.0,3,5,92,18,babies,baby food formula
2009,129,94.0,223.0,14.0,18.0,2,1,21,16,dairy eggs,packaged cheese
2010,429,419.0,848.0,64.0,40.0,2,4,54,17,household,paper goods
